     92,         3.2876,        -1.3962,         1.8914,       353.0016,         0.0444,       695.5972,         0.0444,       218.9169,         0.0000,     61759.9414,         0.0000,         2.9417,
     93,         0.0000,         1.9233,         1.9233,       352.1928,         0.0444,       695.5489,         0.0444,       218.1684,         0.0000,     61759.8555,         0.0000,         2.9349,
     94,         1.2739,         0.6440,         1.9179,       351.3846,         0.0444,       695.5005,         0.0444,       217.4225,         0.0000,     61759.7734,         0.0000,         2.9282,
     95,         2.4916,        -0.5151,         1.9765,       350.5797,         0.0444,       695.4522,         0.0444,       216.6791,         0.0000,     61759.6953,         0.0000,         2.9215,
     96,         3.0039,        -0.9754,         2.0285,       349.7789,         0.0444,       695.4039,         0.0444,       215.9383,         0.0000,     61759.6172,         0.0000,         2.9148,
     97,         1.9727,         0.0542,         2.0269,       348.9825,         0.0444,       695.3555,         0.0444,       215.2000,         0.0000,     61759.5391,         0.0000,         2.9082,
     98,         6.4529,        -3.8402,         2.6127,       348.7277,         0.5802,       695.8429,         0.5802,       214.4642,         0.0000,     61759.4648,         0.0000,         2.9061,
     99,         5.6665,        -3.1971,         2.4694,       348.2496,         0.8859,       696.1003,         0.8859,       213.7310,         0.0000,     61759.3945,         0.0000,         2.9021,
    100,         0.0000,         2.2172,         2.2172,       347.4678,         0.8859,       696.0520,         0.8859,       213.0002,         0.0000,     61759.3281,         0.0000,         2.8956,
    101,         5.7132,        -3.1947,         2.5185,       346.9604,         1.1657,       696.2834,         1.1657,       212.2720,         0.0000,     61759.2617,         0.0000,         2.8913,
    102,         7.3960,        -4.2189,         3.1771,       347.0179,         2.0033,       696.7143,         1.6450,       211.9042,         0.3582,     61759.1953,         0.0000,         2.8918,
    103,         3.1474,        -0.7230,         2.4244,       346.2438,         2.0033,       696.6660,         1.6450,       211.1797,         0.3582,     61759.1289,         0.0000,         2.8854,
    104,         1.6558,         0.8178,         2.4736,       345.4767,         2.0033,       696.6176,         1.6450,       210.4576,         0.3582,     61759.0664,         0.0000,         2.8790,
    105,         0.0000,         2.4630,         2.4630,       344.7166,         2.0033,       696.5693,         1.6450,       209.7381,         0.3582,     61759.0039,         0.0000,         2.8726,
    106,         0.4310,         2.0056,         2.4366,       343.9579,         2.0033,       696.5209,         1.6450,       209.0210,         0.3582,     61758.9453,         0.0000,         2.8663,
    107,         1.3233,         1.1001,         2.4234,       343.1967,         2.0033,       696.4726,         1.6450,       208.3063,         0.3582,     61758.8906,         0.0000,         2.8600,
    108,         0.3324,         2.0826,         2.4150,       342.4396,         2.0033,       696.4243,         1.6450,       207.5941,         0.3582,     61758.8398,         0.0000,         2.8537,
    109,         2.2911,         0.2123,         2.5035,       341.6872,         2.0033,       696.3759,         1.6450,       206.8843,         0.3582,     61758.7891,         0.0000,         2.8474,
    110,         2.7238,        -0.2687,         2.4551,       340.9408,         2.0033,       696.3276,         1.6450,       206.1770,         0.3582,     61758.7344,         0.0000,         2.8412,
    111,         2.9940,        -0.4769,         2.5171,       340.2000,         2.0033,       696.2792,         1.6450,       205.4720,         0.3582,     61758.6758,         0.0000,         2.8350,
    112,         0.0404,         2.5117,         2.5521,       339.4626,         2.0033,       696.2309,         1.6450,       204.7695,         0.3582,     61758.6133,         0.0000,         2.8289,
    113,         1.5726,         0.9935,         2.5661,       338.7182,         2.0033,       696.1826,         1.6450,       204.0694,         0.3582,     61758.5430,         0.0000,         2.8227,
    114,         6.9499,        -3.4826,         3.4673,       338.7975,         2.8231,       696.2982,         1.8090,       204.0268,         1.0141,     61758.4922,         0.0000,         2.8233,
    115,         7.9144,        -3.9411,         3.9733,       339.2268,         3.9857,       696.4823,         2.0415,       204.2583,         1.9441,     61758.5000,         0.0000,         2.8269,
    116,         0.9566,         1.9852,         2.9419,       338.5007,         3.9857,       696.4340,         2.0415,       203.5599,         1.9441,     61758.5234,         0.0000,         2.8208,
    117,         0.0000,         2.9325,         2.9325,       337.7785,         3.9857,       696.3856,         2.0415,       202.8640,         1.9441,     61758.5469,         0.0000,         2.8148,
    118,         4.2609,        -1.1060,         3.1550,       337.3655,         4.2941,       696.3990,         2.1032,       202.4169,         2.1909,     61758.5703,         0.0000,         2.8114,
    119,         8.3759,        -4.1138,         4.2621,       337.9255,         5.5673,       696.6053,         2.3578,       202.7424,         3.2095,     61758.6016,         0.0000,         2.8160,
    120,         0.4367,         2.6457,         3.0823,       337.2039,         5.5673,       696.5569,         2.3578,       202.0492,         3.2095,     61758.6094,         0.0000,         2.8100,
    121,         0.0029,         3.0357,         3.0386,       336.4713,         5.5673,       696.5086,         2.3578,       201.3584,         3.2095,     61758.6328,         0.0000,         2.8039,
    122,         2.0249,         0.9068,         2.9317,       335.7429,         5.5673,       696.4603,         2.3578,       200.6699,         3.2095,     61758.6641,         0.0000,         2.7979,
    123,         6.4392,        -2.9179,         3.5213,       335.5241,         6.0696,       696.5124,         2.4583,       200.3852,         3.6113,     61758.6953,         0.0000,         2.7960,
    124,         6.9579,        -2.7466,         4.2113,       335.8440,         7.1025,       696.6706,         2.6649,       200.5256,         4.4377,     61758.7109,         0.0000,         2.7987,
    125,         1.5326,         1.7402,         3.2728,       335.1323,         7.1025,       696.6223,         2.6649,       199.8400,         4.4377,     61758.7109,         0.0000,         2.7928,
    126,         7.9740,        -3.3894,         4.5845,       335.7396,         8.4177,       696.8369,         2.9279,       200.2078,         5.4898,     61758.7188,         0.0000,         2.7978,
    127,         7.6287,        -2.8192,         4.8095,       336.4236,         9.8019,       697.0654,         3.2048,       200.6295,         6.5972,     61758.7031,         0.0000,         2.8035,
